"identifier","setSpec","id","repository"
"oai:edshare.soton.ac.uk:503","74797065733D7265736F75726365","55199","16"
"oai:edshare.soton.ac.uk:794","6469766973696F6E733D756F732D66616337:756F732D6670","55200","16"
"oai:edshare.soton.ac.uk:794","74797065733D7265736F75726365","55201","16"
"oai:edshare.soton.ac.uk:795","6469766973696F6E733D756F732D66616337:756F732D6670","55202","16"
"oai:edshare.soton.ac.uk:795","74797065733D7265736F75726365","55203","16"
"oai:edshare.soton.ac.uk:797","6469766973696F6E733D756F732D66616337:756F732D6670","55204","16"
"oai:edshare.soton.ac.uk:797","74797065733D7265736F75726365","55205","16"
"oai:edshare.soton.ac.uk:801","74797065733D7265736F75726365","55206","16"
"oai:edshare.soton.ac.uk:802","74797065733D7265736F75726365","55207","16"
"oai:edshare.soton.ac.uk:803","74797065733D7265736F75726365","55208","16"
"oai:edshare.soton.ac.uk:804","74797065733D7265736F75726365","55209","16"
"oai:edshare.soton.ac.uk:805","74797065733D7265736F75726365","55210","16"
"oai:edshare.soton.ac.uk:806","74797065733D7265736F75726365","55211","16"
"oai:edshare.soton.ac.uk:807","74797065733D7265736F75726365","55212","16"
"oai:edshare.soton.ac.uk:808","74797065733D7265736F75726365","55213","16"
"oai:edshare.soton.ac.uk:809","74797065733D7265736F75726365","55214","16"
"oai:edshare.soton.ac.uk:810","74797065733D7265736F75726365","55215","16"
"oai:edshare.soton.ac.uk:811","74797065733D7265736F75726365","55216","16"
"oai:edshare.soton.ac.uk:812","74797065733D7265736F75726365","55217","16"
"oai:edshare.soton.ac.uk:813","74797065733D7265736F75726365","55218","16"
"oai:edshare.soton.ac.uk:814","74797065733D7265736F75726365","55219","16"
"oai:edshare.soton.ac.uk:815","74797065733D7265736F75726365","55220","16"
"oai:edshare.soton.ac.uk:816","74797065733D7265736F75726365","55221","16"
"oai:edshare.soton.ac.uk:817","74797065733D7265736F75726365","55222","16"
"oai:edshare.soton.ac.uk:818","74797065733D7265736F75726365","55223","16"
"oai:edshare.soton.ac.uk:819","74797065733D7265736F75726365","55224","16"
"oai:edshare.soton.ac.uk:820","74797065733D7265736F75726365","55225","16"
"oai:edshare.soton.ac.uk:821","74797065733D7265736F75726365","55226","16"
"oai:edshare.soton.ac.uk:822","74797065733D7265736F75726365","55227","16"
"oai:edshare.soton.ac.uk:823","74797065733D7265736F75726365","55228","16"
"oai:edshare.soton.ac.uk:824","74797065733D7265736F75726365","55229","16"
"oai:edshare.soton.ac.uk:825","74797065733D7265736F75726365","55230","16"
"oai:edshare.soton.ac.uk:826","74797065733D7265736F75726365","55231","16"
"oai:edshare.soton.ac.uk:827","74797065733D7265736F75726365","55232","16"
"oai:edshare.soton.ac.uk:828","74797065733D7265736F75726365","55233","16"
"oai:edshare.soton.ac.uk:829","74797065733D7265736F75726365","55234","16"
"oai:edshare.soton.ac.uk:830","74797065733D7265736F75726365","55235","16"
"oai:edshare.soton.ac.uk:831","74797065733D7265736F75726365","55236","16"
"oai:edshare.soton.ac.uk:832","74797065733D7265736F75726365","55237","16"
"oai:edshare.soton.ac.uk:833","74797065733D7265736F75726365","55238","16"
"oai:edshare.soton.ac.uk:834","74797065733D7265736F75726365","55239","16"
"oai:edshare.soton.ac.uk:835","74797065733D7265736F75726365","55240","16"
"oai:edshare.soton.ac.uk:836","74797065733D7265736F75726365","55241","16"
"oai:edshare.soton.ac.uk:837","74797065733D7265736F75726365","55242","16"
"oai:edshare.soton.ac.uk:838","74797065733D7265736F75726365","55243","16"
"oai:edshare.soton.ac.uk:839","74797065733D7265736F75726365","55244","16"
"oai:edshare.soton.ac.uk:840","74797065733D7265736F75726365","55245","16"
"oai:edshare.soton.ac.uk:841","74797065733D7265736F75726365","55246","16"
"oai:edshare.soton.ac.uk:842","74797065733D7265736F75726365","55247","16"
"oai:edshare.soton.ac.uk:843","74797065733D7265736F75726365","55248","16"
"oai:edshare.soton.ac.uk:844","74797065733D7265736F75726365","55249","16"
"oai:edshare.soton.ac.uk:845","74797065733D7265736F75726365","55250","16"
"oai:edshare.soton.ac.uk:846","74797065733D7265736F75726365","55251","16"
"oai:edshare.soton.ac.uk:847","74797065733D7265736F75726365","55252","16"
"oai:edshare.soton.ac.uk:848","74797065733D7265736F75726365","55253","16"
"oai:edshare.soton.ac.uk:849","74797065733D7265736F75726365","55254","16"
"oai:edshare.soton.ac.uk:850","74797065733D7265736F75726365","55255","16"
"oai:edshare.soton.ac.uk:851","74797065733D7265736F75726365","55256","16"
"oai:edshare.soton.ac.uk:852","74797065733D7265736F75726365","55257","16"
"oai:edshare.soton.ac.uk:853","74797065733D7265736F75726365","55258","16"
"oai:edshare.soton.ac.uk:854","74797065733D7265736F75726365","55259","16"
"oai:edshare.soton.ac.uk:855","74797065733D7265736F75726365","55260","16"
"oai:edshare.soton.ac.uk:856","74797065733D7265736F75726365","55261","16"
"oai:edshare.soton.ac.uk:857","74797065733D7265736F75726365","55262","16"
"oai:edshare.soton.ac.uk:858","74797065733D7265736F75726365","55263","16"
"oai:edshare.soton.ac.uk:859","74797065733D7265736F75726365","55264","16"
"oai:edshare.soton.ac.uk:860","74797065733D7265736F75726365","55265","16"
"oai:edshare.soton.ac.uk:861","74797065733D7265736F75726365","55266","16"
"oai:edshare.soton.ac.uk:862","74797065733D7265736F75726365","55267","16"
"oai:edshare.soton.ac.uk:863","74797065733D7265736F75726365","55268","16"
"oai:edshare.soton.ac.uk:864","74797065733D7265736F75726365","55269","16"
"oai:edshare.soton.ac.uk:865","74797065733D7265736F75726365","55270","16"
"oai:edshare.soton.ac.uk:866","74797065733D7265736F75726365","55271","16"
"oai:edshare.soton.ac.uk:867","74797065733D7265736F75726365","55272","16"
"oai:edshare.soton.ac.uk:868","74797065733D7265736F75726365","55273","16"
"oai:edshare.soton.ac.uk:869","74797065733D7265736F75726365","55274","16"
"oai:edshare.soton.ac.uk:870","74797065733D7265736F75726365","55275","16"
"oai:edshare.soton.ac.uk:871","74797065733D7265736F75726365","55276","16"
"oai:edshare.soton.ac.uk:872","74797065733D7265736F75726365","55277","16"
"oai:edshare.soton.ac.uk:873","74797065733D7265736F75726365","55278","16"
"oai:edshare.soton.ac.uk:874","74797065733D7265736F75726365","55279","16"
"oai:edshare.soton.ac.uk:875","74797065733D7265736F75726365","55280","16"
"oai:edshare.soton.ac.uk:876","74797065733D7265736F75726365","55281","16"
"oai:edshare.soton.ac.uk:877","74797065733D7265736F75726365","55282","16"
"oai:edshare.soton.ac.uk:878","74797065733D7265736F75726365","55283","16"
"oai:edshare.soton.ac.uk:879","74797065733D7265736F75726365","55284","16"
"oai:edshare.soton.ac.uk:880","74797065733D7265736F75726365","55285","16"
"oai:edshare.soton.ac.uk:881","74797065733D7265736F75726365","55286","16"
"oai:edshare.soton.ac.uk:882","74797065733D7265736F75726365","55287","16"
"oai:edshare.soton.ac.uk:883","74797065733D7265736F75726365","55288","16"
"oai:edshare.soton.ac.uk:884","74797065733D7265736F75726365","55289","16"
"oai:edshare.soton.ac.uk:885","74797065733D7265736F75726365","55290","16"
"oai:edshare.soton.ac.uk:886","74797065733D7265736F75726365","55291","16"
"oai:edshare.soton.ac.uk:887","74797065733D7265736F75726365","55292","16"
"oai:edshare.soton.ac.uk:888","74797065733D7265736F75726365","55293","16"
"oai:edshare.soton.ac.uk:889","74797065733D7265736F75726365","55294","16"
"oai:edshare.soton.ac.uk:890","74797065733D7265736F75726365","55295","16"
"oai:edshare.soton.ac.uk:891","74797065733D7265736F75726365","55296","16"
"oai:edshare.soton.ac.uk:892","74797065733D7265736F75726365","55297","16"
"oai:edshare.soton.ac.uk:893","74797065733D7265736F75726365","55298","16"
"oai:edshare.soton.ac.uk:894","74797065733D7265736F75726365","55299","16"
"oai:edshare.soton.ac.uk:895","74797065733D7265736F75726365","55300","16"
"oai:edshare.soton.ac.uk:896","74797065733D7265736F75726365","55301","16"
"oai:edshare.soton.ac.uk:897","74797065733D7265736F75726365","55302","16"
"oai:edshare.soton.ac.uk:898","74797065733D7265736F75726365","55303","16"
"oai:edshare.soton.ac.uk:899","74797065733D7265736F75726365","55304","16"
"oai:edshare.soton.ac.uk:900","74797065733D7265736F75726365","55305","16"
"oai:edshare.soton.ac.uk:901","74797065733D7265736F75726365","55306","16"
"oai:edshare.soton.ac.uk:902","74797065733D7265736F75726365","55307","16"
"oai:edshare.soton.ac.uk:903","74797065733D7265736F75726365","55308","16"
"oai:edshare.soton.ac.uk:904","74797065733D7265736F75726365","55309","16"
"oai:edshare.soton.ac.uk:905","74797065733D7265736F75726365","55310","16"
"oai:edshare.soton.ac.uk:906","74797065733D7265736F75726365","55311","16"
"oai:edshare.soton.ac.uk:907","74797065733D7265736F75726365","55312","16"
"oai:edshare.soton.ac.uk:908","74797065733D7265736F75726365","55313","16"
"oai:edshare.soton.ac.uk:909","74797065733D7265736F75726365","55314","16"
"oai:edshare.soton.ac.uk:910","74797065733D7265736F75726365","55315","16"
"oai:edshare.soton.ac.uk:911","74797065733D7265736F75726365","55316","16"
"oai:edshare.soton.ac.uk:912","74797065733D7265736F75726365","55317","16"
"oai:edshare.soton.ac.uk:913","74797065733D7265736F75726365","55318","16"
"oai:edshare.soton.ac.uk:914","74797065733D7265736F75726365","55319","16"
"oai:edshare.soton.ac.uk:915","74797065733D7265736F75726365","55320","16"
"oai:edshare.soton.ac.uk:916","74797065733D7265736F75726365","55321","16"
"oai:edshare.soton.ac.uk:917","74797065733D7265736F75726365","55322","16"
"oai:edshare.soton.ac.uk:918","74797065733D7265736F75726365","55323","16"
"oai:edshare.soton.ac.uk:919","74797065733D7265736F75726365","55324","16"
"oai:edshare.soton.ac.uk:920","74797065733D7265736F75726365","55325","16"
"oai:edshare.soton.ac.uk:921","74797065733D7265736F75726365","55326","16"
"oai:edshare.soton.ac.uk:922","6469766973696F6E733D756F732D66616337:756F732D6670","55327","16"
"oai:edshare.soton.ac.uk:922","74797065733D7265736F75726365","55328","16"
"oai:edshare.soton.ac.uk:923","6469766973696F6E733D756F732D706B:756F732D6A66","55329","16"
"oai:edshare.soton.ac.uk:923","74797065733D7265736F75726365","55330","16"
"oai:edshare.soton.ac.uk:939","6469766973696F6E733D756F732D66616338:756F732D6A77","55331","16"
"oai:edshare.soton.ac.uk:939","74797065733D7265736F75726365","55332","16"
"oai:edshare.soton.ac.uk:947","6469766973696F6E733D756F732D706B:756F732D6B78","55333","16"
"oai:edshare.soton.ac.uk:947","74797065733D7265736F75726365","55334","16"
"oai:edshare.soton.ac.uk:948","6469766973696F6E733D756F732D66616337:756F732D6670","55335","16"
"oai:edshare.soton.ac.uk:948","74797065733D7265736F75726365","55336","16"
"oai:edshare.soton.ac.uk:950","6469766973696F6E733D756F732D706B:756F732D6A66","55337","16"
"oai:edshare.soton.ac.uk:950","74797065733D7265736F75726365","55338","16"
"oai:edshare.soton.ac.uk:951","6469766973696F6E733D756F732D706B:756F732D6A66","55339","16"
"oai:edshare.soton.ac.uk:951","74797065733D7265736F75726365","55340","16"
"oai:edshare.soton.ac.uk:959","6469766973696F6E733D756F732D706B:756F732D6B78","55341","16"
"oai:edshare.soton.ac.uk:959","74797065733D7265736F75726365","55342","16"
"oai:edshare.soton.ac.uk:960","6469766973696F6E733D756F732D706B:756F732D6B78","55343","16"
"oai:edshare.soton.ac.uk:960","74797065733D7265736F75726365","55344","16"
"oai:edshare.soton.ac.uk:961","6469766973696F6E733D756F732D706B:756F732D6B78","55345","16"
"oai:edshare.soton.ac.uk:961","74797065733D7265736F75726365","55346","16"
"oai:edshare.soton.ac.uk:962","6469766973696F6E733D756F732D706B:756F732D6B78","55347","16"
"oai:edshare.soton.ac.uk:962","74797065733D7265736F75726365","55348","16"
"oai:edshare.soton.ac.uk:975","6469766973696F6E733D756F732D66616337:756F732D6670","55349","16"
"oai:edshare.soton.ac.uk:975","74797065733D7265736F75726365","55350","16"
"oai:edshare.soton.ac.uk:976","6469766973696F6E733D756F732D66616337:756F732D6670","55351","16"
"oai:edshare.soton.ac.uk:976","74797065733D7265736F75726365","55352","16"
"oai:edshare.soton.ac.uk:977","6469766973696F6E733D756F732D66616337:756F732D6670","55353","16"
"oai:edshare.soton.ac.uk:977","74797065733D7265736F75726365","55354","16"
"oai:edshare.soton.ac.uk:979","6469766973696F6E733D756F732D706B:756F732D6A66","55355","16"
"oai:edshare.soton.ac.uk:979","74797065733D7265736F75726365","55356","16"
"oai:edshare.soton.ac.uk:981","6469766973696F6E733D756F732D66616337:756F732D6670","55357","16"
"oai:edshare.soton.ac.uk:981","74797065733D7265736F75726365","55358","16"
"oai:edshare.soton.ac.uk:985","6469766973696F6E733D756F732D66616337:756F732D6670","55359","16"
"oai:edshare.soton.ac.uk:985","74797065733D7265736F75726365","55360","16"
"oai:edshare.soton.ac.uk:986","6469766973696F6E733D756F732D66616338:756F732D6A77","55361","16"
"oai:edshare.soton.ac.uk:986","74797065733D7265736F75726365","55362","16"
"oai:edshare.soton.ac.uk:987","6469766973696F6E733D756F732D66616338:756F732D6A77","55363","16"
"oai:edshare.soton.ac.uk:987","74797065733D7265736F75726365","55364","16"
"oai:edshare.soton.ac.uk:988","6469766973696F6E733D756F732D66616338:756F732D6A77","55365","16"
"oai:edshare.soton.ac.uk:988","74797065733D7265736F75726365","55366","16"
"oai:edshare.soton.ac.uk:989","6469766973696F6E733D756F732D66616338:756F732D6A77","55367","16"
"oai:edshare.soton.ac.uk:989","74797065733D7265736F75726365","55368","16"
"oai:edshare.soton.ac.uk:990","6469766973696F6E733D756F732D66616335:756F732D6D72","55369","16"
"oai:edshare.soton.ac.uk:990","74797065733D7265736F75726365","55370","16"
"oai:edshare.soton.ac.uk:991","6469766973696F6E733D756F732D66616337:756F732D6670","55371","16"
"oai:edshare.soton.ac.uk:991","74797065733D7265736F75726365","55372","16"
"oai:edshare.soton.ac.uk:992","74797065733D7265736F75726365","55373","16"
"oai:edshare.soton.ac.uk:993","74797065733D7265736F75726365","55374","16"
"oai:edshare.soton.ac.uk:994","74797065733D7265736F75726365","55375","16"
"oai:edshare.soton.ac.uk:995","74797065733D7265736F75726365","55376","16"
"oai:edshare.soton.ac.uk:996","74797065733D7265736F75726365","55377","16"
"oai:edshare.soton.ac.uk:997","74797065733D7265736F75726365","55378","16"
"oai:edshare.soton.ac.uk:998","74797065733D7265736F75726365","55379","16"
"oai:edshare.soton.ac.uk:999","74797065733D7265736F75726365","55380","16"
"oai:edshare.soton.ac.uk:1000","74797065733D7265736F75726365","55381","16"
"oai:edshare.soton.ac.uk:1001","74797065733D7265736F75726365","55382","16"
"oai:edshare.soton.ac.uk:1002","74797065733D7265736F75726365","55383","16"
"oai:edshare.soton.ac.uk:1003","74797065733D7265736F75726365","55384","16"
"oai:edshare.soton.ac.uk:1004","74797065733D7265736F75726365","55385","16"
"oai:edshare.soton.ac.uk:1005","74797065733D7265736F75726365","55386","16"
"oai:edshare.soton.ac.uk:1006","74797065733D7265736F75726365","55387","16"
"oai:edshare.soton.ac.uk:1007","74797065733D7265736F75726365","55388","16"
"oai:edshare.soton.ac.uk:1008","74797065733D7265736F75726365","55389","16"
"oai:edshare.soton.ac.uk:1009","74797065733D7265736F75726365","55390","16"
"oai:edshare.soton.ac.uk:1010","74797065733D7265736F75726365","55391","16"
"oai:edshare.soton.ac.uk:1011","74797065733D7265736F75726365","55392","16"
"oai:edshare.soton.ac.uk:1013","74797065733D7265736F75726365","55393","16"
"oai:edshare.soton.ac.uk:1014","74797065733D7265736F75726365","55394","16"
"oai:edshare.soton.ac.uk:1015","74797065733D7265736F75726365","55395","16"
"oai:edshare.soton.ac.uk:1016","74797065733D7265736F75726365","55396","16"
"oai:edshare.soton.ac.uk:1017","74797065733D7265736F75726365","55397","16"
"oai:edshare.soton.ac.uk:1018","74797065733D7265736F75726365","55398","16"
"oai:edshare.soton.ac.uk:1019","74797065733D7265736F75726365","55399","16"
"oai:edshare.soton.ac.uk:1020","74797065733D7265736F75726365","55400","16"
"oai:edshare.soton.ac.uk:1021","74797065733D7265736F75726365","55401","16"
"oai:edshare.soton.ac.uk:1022","74797065733D7265736F75726365","55402","16"
"oai:edshare.soton.ac.uk:1023","74797065733D7265736F75726365","55403","16"
"oai:edshare.soton.ac.uk:1024","74797065733D7265736F75726365","55404","16"
"oai:edshare.soton.ac.uk:1025","74797065733D7265736F75726365","55405","16"
"oai:edshare.soton.ac.uk:1026","74797065733D7265736F75726365","55406","16"
"oai:edshare.soton.ac.uk:1027","74797065733D7265736F75726365","55407","16"
"oai:edshare.soton.ac.uk:1028","74797065733D7265736F75726365","55408","16"
"oai:edshare.soton.ac.uk:1029","74797065733D7265736F75726365","55409","16"
"oai:edshare.soton.ac.uk:1030","74797065733D7265736F75726365","55410","16"
"oai:edshare.soton.ac.uk:1031","74797065733D7265736F75726365","55411","16"
"oai:edshare.soton.ac.uk:1032","74797065733D7265736F75726365","55412","16"
"oai:edshare.soton.ac.uk:1033","74797065733D7265736F75726365","55413","16"
"oai:edshare.soton.ac.uk:1034","74797065733D7265736F75726365","55414","16"
"oai:edshare.soton.ac.uk:1035","74797065733D7265736F75726365","55415","16"
"oai:edshare.soton.ac.uk:1036","74797065733D7265736F75726365","55416","16"
"oai:edshare.soton.ac.uk:1037","74797065733D7265736F75726365","55417","16"
"oai:edshare.soton.ac.uk:1038","74797065733D7265736F75726365","55418","16"
"oai:edshare.soton.ac.uk:1039","74797065733D7265736F75726365","55419","16"
"oai:edshare.soton.ac.uk:1040","74797065733D7265736F75726365","55420","16"
"oai:edshare.soton.ac.uk:1041","74797065733D7265736F75726365","55421","16"
"oai:edshare.soton.ac.uk:1042","74797065733D7265736F75726365","55422","16"
"oai:edshare.soton.ac.uk:1043","74797065733D7265736F75726365","55423","16"
"oai:edshare.soton.ac.uk:1044","74797065733D7265736F75726365","55424","16"
"oai:edshare.soton.ac.uk:1045","74797065733D7265736F75726365","55425","16"
"oai:edshare.soton.ac.uk:1046","74797065733D7265736F75726365","55426","16"
"oai:edshare.soton.ac.uk:1047","74797065733D7265736F75726365","55427","16"
"oai:edshare.soton.ac.uk:1048","74797065733D7265736F75726365","55428","16"
"oai:edshare.soton.ac.uk:1049","74797065733D7265736F75726365","55429","16"
"oai:edshare.soton.ac.uk:1050","74797065733D7265736F75726365","55430","16"
"oai:edshare.soton.ac.uk:1051","74797065733D7265736F75726365","55431","16"
"oai:edshare.soton.ac.uk:1052","74797065733D7265736F75726365","55432","16"
"oai:edshare.soton.ac.uk:1053","74797065733D7265736F75726365","55433","16"
"oai:edshare.soton.ac.uk:1054","74797065733D7265736F75726365","55434","16"
"oai:edshare.soton.ac.uk:1055","74797065733D7265736F75726365","55435","16"
"oai:edshare.soton.ac.uk:1056","74797065733D7265736F75726365","55436","16"
"oai:edshare.soton.ac.uk:1057","74797065733D7265736F75726365","55437","16"
"oai:edshare.soton.ac.uk:1058","74797065733D7265736F75726365","55438","16"
"oai:edshare.soton.ac.uk:1059","74797065733D7265736F75726365","55439","16"
"oai:edshare.soton.ac.uk:1060","74797065733D7265736F75726365","55440","16"
"oai:edshare.soton.ac.uk:1061","74797065733D7265736F75726365","55441","16"
"oai:edshare.soton.ac.uk:1062","74797065733D7265736F75726365","55442","16"
"oai:edshare.soton.ac.uk:1063","74797065733D7265736F75726365","55443","16"
